GEM plant ID,Plant name (English),Owner,Parent (English),Country/area,Region,Latitude,Longitude,capacity_ttpa,n_operating_units,Plant age (years),Main production equipment
P100000120584,Mobarakeh Steel Complex Isfahan,Mobarakeh Steel Co,Iranian Mines & Mining Industries Development & Renovation Organization,Iran,Middle East,32.244,51.4263,,0,35.0,DRI; EAF
P100000120581,Mobarakeh Steel Hormuzgan Steel Company plant,Mobarakeh Steel Co,Iranian Mines & Mining Industries Development & Renovation Organization,Iran,Middle East,27.161426,56.10058,1500.0,1,15.0,DRI; EAF
P100000120612,Mobarakeh Steel Sefid Dasht Steel Complex,Mobarakeh Steel Co,Iranian Mines & Mining Industries Development & Renovation Organization,Iran,Middle East,32.19669,51.184156,1000.0,1,10.0,DRI; EAF
P100000121239,Mono Steel Gandhidham plant,Mono Steel (India) Ltd,Mono Steel (India) Ltd [100.0%],India,Asia Pacific,23.312265,70.201953,770.0,1,36.0,BF; DRI; IF
P100000120763,Moon Iron & Steel Company Sohar plant,Moon Iron and Steel Company SAOC,Gulf Investment Corp; Oman Development Fund Company SAOC; Sultan Special Force Pension Fund,Oman,Middle East,24.409437,56.520134,,0,6.0,EAF
P100000120778,Mount Zynai Zamboanga Sibugay steel plant,Mount Zynai 0304 Mining Corp,Mount Zynai 0304 Mining Corp [100.0%],Philippines,Asia Pacific,7.716994,122.998671,,0,0.0,Iron other/unspecified; Steel other/unspecified
P100000120567,MSP Steel & Power Raigarh plant,MSP Steel & Power Ltd,MSP Steel & Power Ltd [100.0%],India,Asia Pacific,21.87673,83.554495,385.0,1,24.0,DRI; IF; BF
P100000121231,Mughal Iron & Steel Industries Lahore plant,Mughal Iron & Steel Industries Ltd,Mughal Iron & Steel Industries Ltd [100.0%],Pakistan,Asia Pacific,31.653035,74.183149,583.0,1,27.0,IF
P100001062087,Mukand Sumi Special Steel Hospet steel plant,Mukand Sumi Special Steel Ltd,Jamnalal Sons Pvt Ltd [51.0%]; Sumitomo Corp [49.0%],India,Asia Pacific,15.328976,76.258613,450.0,1,4.55,BF; Steel other/unspecified
P100000121156,Myingyan Myanmar steel plant,Myanmar Economic Corp,Myanmar Economic Corp [100.0%],Myanmar,Asia Pacific,21.377652,95.372079,400.0,1,,EAF; DRI
P100001025672,N R Ispat and Power Raigarh steel plant,NR Ispat and Power Pvt Ltd,NR Ispat and Power Pvt Ltd [100.0%],India,Asia Pacific,22.013086,83.330372,297.0,1,18.0,DRI; IF
P100000120813,Nadezhdinski Metallurgical Plant,UMK-Stal LLC,Nokomis Select Inc [33.0%]; Tretiy Kod CJSC [32.8%]; Satelait JSC [17.7%]; Assets-M JSC [17.0%],Russia,Eurasia,59.593854,60.591196,756.0,1,130.0,BF; EAF
P100000120678,Nakayama Steel Products Osaka plant,Nakayama Steel Products Co Ltd,Godo Steel Ltd; Kyoei Steel Ltd; MM Construction Materials Co Ltd,Japan,Asia Pacific,34.699762,135.430119,600.0,1,75.81,EAF
P100000120679,Nakayama Steel Works Osaka,Nakayama Steel Works Ltd,Nakayama Steel Works Ltd [100.0%],Japan,Asia Pacific,34.628162,135.459688,600.0,1,97.0,EAF
P100000120190,Nanjing Iron and Steel Co Ltd,Nanjing Iron & Steel Co Ltd,Nanjing Iron & Steel Co Ltd [100.0%],China,Asia Pacific,32.200797,118.746315,10000.0,1,68.0,BF; BOF
P100000120165,Nanyang Hanye Special Steel Co Ltd,Nanyang Hanye SPECIAL STREET Co Ltd,Henan Longcheng Group Co Ltd [100.0%],China,Asia Pacific,33.269324,111.534635,3000.0,1,23.0,BF; BOF
P100000120585,Natanz Steel Company Isfahan plant,Natanz Steel Co,Natanz Steel Co [100.0%],Iran,Middle East,33.428593,51.982273,733.0,1,25.0,EAF; DRI; IF
P100000120780,National Steel Complex Limited Karachi steel plant,National Steel Complex Ltd,Ciena Group,Pakistan,Asia Pacific,24.794779,67.353032,,0,13.13,EAF; DRI
P100000120540,Neelachal Ispat Nigam steel plant,Neelachal Ispat Nigam Ltd,Tata Steel Long Products Ltd [92.7%]; Tata Steel Ltd [5.2%]; small shareholder(s) [2.1%],India,Asia Pacific,20.998641,86.019102,1100.0,1,44.0,BF; BOF
P100001080714,Nemo Industries Ironworks I,Nemo Industries Inc,Nemo Industries Inc [100.0%],United States,North America,30.09283875301732,-90.9539266739139,,0,,DRI; EAF
P100000120611,Neyriz Ghadir Steel Company Fars plant,Neyriz Ghadir Steel Co,Ghadir Investment Company PJSC [65.0%]; Iranian Mines & Mining Industries Development & Renovation Organization [35.0%],Iran,Middle East,29.168087,54.621487,1000.0,1,8.0,DRI; EAF
P100000121165,Nilachal Iron & Power Gamharia steel plant,Nilachal Iron & Power Ltd,Nilachal Iron & Power Ltd [100.0%],India,Asia Pacific,22.874863,86.063646,99.0,1,24.0,DRI; IF
P100000120400,Ningbo Haoyang New Materials Techonology Co Ltd,Ningbo Haoyang New MATERIALS Techonology Co Ltd,Ningbo Haoyang New MATERIALS Techonology Co Ltd [100.0%],China,Asia Pacific,30.267113,121.052503,500.0,1,6.39,EAF
P100000120305,Ningbo Iron and Steel Co Ltd,Ningbo Iron & Steel Co Ltd,Hang Zhou Iron & Steel Co Ltd [100.0%],China,Asia Pacific,29.918776,121.876423,3999.0,1,23.1,BF; BOF
P100000121148,Ningxia Boyu Hongxing Special Steel Group Co,Ningxia Boyu Hongxing Special Steel Group Co Ltd,Ningxia Boyu Hongxing Special Steel Group Co Ltd [100.0%],China,Asia Pacific,39.273832,106.75146,,0,19.14,BF; BOF
P100000120232,Ningxia Iron and Steel Group Co Ltd,Ningxia Iron and Steel (Group) Co Ltd,Ningxia Haofeng Weiye Steel Co Ltd [79.0%]; natural person(s) [21.0%],China,Asia Pacific,37.503054,105.078348,1800.0,1,68.0,BF; BOF
P100000121052,Ningxia Jianlong Special Steel Co Ltd,Ningxia Jianlong Special Steel Co Ltd,Beijing Jianlong Investment Co Ltd [90.2%]; unknown [9.8%],China,Asia Pacific,39.215452,106.688294,3500.0,1,13.84,BF; BOF
P100000120411,Ningxia Xinghua Iron and Steel Co Ltd,Ningxia Xinghua Iron and Steel Co Ltd,Fujian Longgang New Materials Co Ltd [100.0%],China,Asia Pacific,39.309571,106.79093,1500.0,1,4.22,BF; BOF
P100000120859,Nippon Chonburi steel plant,G J Steel PCL,G J Steel PCL [100.0%],Thailand,Asia Pacific,13.054668,101.078842,1500.0,1,31.0,EAF
P100000120664,Nippon East Japan Works (Kashima) steel plant,Nippon Steel Corp,Nippon Steel Corp [100.0%],Japan,Asia Pacific,35.93437,140.681019,5918.0,2,58.0,BF; BOF
P100000120659,Nippon East Japan Works (Kimitsu) steel plant,Nippon Steel Corp,Nippon Steel Corp [100.0%],Japan,Asia Pacific,35.360912,139.881953,10001.0,1,61.0,BF; BOF
P100000120666,"Nippon Kansai Works (Wakayama Area, Wakayama) steel plant",Nippon Steel Corp,Nippon Steel Corp [100.0%],Japan,Asia Pacific,34.233519,135.135443,3043.0,1,84.0,BF; BOF; EAF
P100000120662,"Nippon Kyushu Works (Oita Area, Oita) steel plant",Nippon Steel Corp,Nippon Steel Corp [100.0%],Japan,Asia Pacific,33.260829,131.645527,9999.0,1,54.72,BF; BOF
P100000120665,"Nippon Kyushu Works (Yawata Area, Kokura) steel plant",Nippon Steel Corp,Nippon Steel Corp [100.0%],Japan,Asia Pacific,33.89771,130.882435,,0,69.0,BF; BOF
P100000120663,"Nippon Kyushu Works (Yawata Area, Tobata) steel plant",Nippon Steel Corp,Nippon Steel Corp [100.0%],Japan,Asia Pacific,33.911803,130.838014,3726.0,2,125.0,BF; EAF; BOF
P100000120661,Nippon Nagoya steel plant,Nippon Steel Corp,Nippon Steel Corp [100.0%],Japan,Asia Pacific,35.027575,136.870552,6000.0,1,65.0,BF; BOF
P100000120858,Nippon Rayong Steel plant,G Steel PCL,Nippon Steel Corp [60.2%]; small shareholder(s) [12.8%]; natural person(s) [12.4%]; UOB Kay Hian Pte Ltd [7.5%]; Superior Overseas (Thailand) Co Ltd [7.0%],Thailand,Asia Pacific,12.793786,101.244592,1800.0,1,27.0,EAF
P100000120667,Nippon Sanyo Special Steel,Sanyo Special Steel Co Ltd,Nippon Steel Corp [53.1%]; Mitsubishi UFJ Financial Group Inc [3.2%]; Nippon Life Insurance Co [2.3%]; Sumitomo Mitsui Trust Holdings Inc [2.0%]; Mizuho Financial Group Inc [1.6%]; Resona Bank Ltd [1.0%]; Meiji Yasuda Life Insurance Co [0.7%]; Norinchukin Bank [0.7%]; small shareholder(s) [0.6%]; The Dai-ichi Life Insurance Co Ltd [0.5%]; Asahi Mutual Life Insurance Co [0.3%],Japan,Asia Pacific,34.788074,134.672046,1596.0,1,91.0,EAF
P100000120658,Nippon Setouchi Works (Hirohata Area) steel plant,Nippon Steel Corp,Nippon Steel Corp [100.0%],Japan,Asia Pacific,34.786879,134.625301,3536.0,2,87.0,DRI; EAF; BOF
P100000120657,Nippon Setouchi Works (Kure Area) steel plant,Nippon Steel Corp,Nippon Steel Corp [100.0%],Japan,Asia Pacific,34.221172,132.540104,,0,72.74,BF; BOF
P100001041253,Nippon Stainless Steel Yamaguchi Works (Hikari Area) steel plant,Nippon Steel Stainless Steel Corp,Nippon Steel Stainless Steel Corp [100.0%],Japan,Asia Pacific,33.964661,131.935403,500.0,1,71.0,EAF
P100001041252,Nippon Stainless Steel Yamaguchi Works (Shunan Area) steel plant,Nippon Steel Stainless Steel Corp,Nippon Steel Stainless Steel Corp [100.0%],Japan,Asia Pacific,34.059009,131.777221,866.0,1,68.0,EAF
P100000120976,NLMK Indiana steel plant,NLMK Indiana LLC,Novolipetsk Steel PJSC,United States,North America,41.625912,-87.159989,770.0,1,34.0,EAF
P100000120808,NLMK Lipetsk steel plant,Novolipetsk Steel PJSC,Novolipetsk Steel PJSC [100.0%],Russia,Eurasia,52.557372,39.629574,14400.0,1,92.0,BF; BOF
P100000121250,NLMK Stoilensky iron plant,Stoylenskiy Gorno-Obogatitel'nyi Kombinat JSC,Novolipetsk Steel PJSC [100.0%],Russia,Eurasia,51.243964,37.783498,,0,,DRI
P100000120548,NMDC Karnataka steel plant,NMDC Steel Ltd,NMDC Steel Ltd [100.0%],India,Asia Pacific,15.186288,76.916591,,0,,BOF
P100000120523,NMDC Nagarnar steel plant,NMDC Steel Ltd,NMDC Steel Ltd [100.0%],India,Asia Pacific,19.0931901,82.17,3000.0,1,2.47,BF; BOF
P100000120936,North American Stainless Ghent steel plant,North American Stainless Inc,Acerinox SA [100.0%],United States,North America,38.725418,-85.076015,1600.0,1,36.0,EAF
P100000120660,North Nippon Muroran Works steel plant,Nippon Steel Corp,Nippon Steel Corp [100.0%],Japan,Asia Pacific,42.341873,140.997803,2200.0,1,117.0,BF; BOF; EAF
P100001064486,North West Steel Industries Ariq plant,North West Steel Industries Co,North West Steel Industries Co [100.0%],Iran,Middle East,37.127089,46.17345,800.0,1,9.0,DRI; EAF
P100000120420,Nová Hut Ostrava steel plant,Nová Huť sro,SPV NH Ostrava sro [100.0%],Czech Republic,Europe,49.792139,18.309875,,0,74.0,EAF; BF; BOF
P100000121234,Novasco Hagondange steel plant,Novasco BV,Greybull Capital,France,Europe,49.241492,6.152631,,0,113.83,EAF
P100000121158,Novorossiysk Rolling Plant Rostov,Novorossiysk Rolling Plant LLC,Novostal LLC [98.9%],Russia,Eurasia,47.740457,40.189445,830.0,1,19.0,EAF
P100000120895,Nu-Iron Unlimited Point Lisas DRI plant,Nu-Iron Unlimited,Nucor Corp [100.0%],Trinidad and Tobago,Central & South America,10.399138,-61.486326,0.0,1,19.14,DRI
P100000120938,Nucor Steel Berkeley plant,Nucor Corp,Nucor Corp [100.0%],United States,North America,33.004319,-79.880955,2956.0,1,30.0,EAF
P100000121155,Nucor Steel Birmingham plant,Nucor Corp,Nucor Corp [100.0%],United States,North America,33.545535,-86.805393,500.0,1,43.0,EAF
P100000120953,Nucor Steel Brandenburg plant,Nucor Corp,Nucor Corp [100.0%],United States,North America,37.9999454,-86.1398738,1450.0,1,4.0,EAF
P100000120939,Nucor Steel Crawfordsville plant,Nucor Corp,Nucor Corp [100.0%],United States,North America,39.976379,-86.830727,2304.0,1,37.0,EAF
P100000120940,Nucor Steel Darlington plant,Nucor Corp,Nucor Corp [100.0%],United States,North America,34.375628,-79.895165,910.0,1,57.0,EAF
P100000120945,Nucor Steel Decatur plant,Nucor Steel Decatur LLC,Nucor Corp [100.0%],United States,North America,34.63963,-87.085738,3100.0,1,29.0,EAF
P100000120946,Nucor Steel Gallatin plant,Nucor Corp,Nucor Corp [100.0%],United States,North America,38.759878,-84.996204,2722.0,1,31.0,EAF
P100000120941,Nucor Steel Hertford plant,Nucor Corp,Nucor Corp [100.0%],United States,North America,36.353006,-76.811471,1542.0,1,26.0,EAF
P100000120942,Nucor Steel Hickman plant,Nucor Corp,Nucor Corp [100.0%],United States,North America,35.901162,-89.77619,2450.0,1,34.0,EAF
P100000120948,Nucor Steel Jewett plant,Nucor Corp,Nucor Corp [100.0%],United States,North America,31.351853,-96.165436,907.0,1,51.0,EAF
P100000120947,Nucor Steel Kankakee plant,Nucor Steel Kankakee Inc,Nucor Corp [100.0%],United States,North America,41.180734,-87.856196,794.0,1,65.0,EAF
P100000121000,Nucor Steel Kingman plant,Nucor Steel Kingman LLC,Nucor Corp [100.0%],United States,North America,35.143192,-114.089568,572.0,1,0.39,EAF
P100000120987,Nucor Steel Louisiana,Nucor Steel Louisiana LLC,Nucor Corp [100.0%],United States,North America,30.076693,-90.859953,0.0,1,13.0,DRI
P100000120944,Nucor Steel Memphis plant,Nucor Steel Memphis Inc,Nucor Corp [100.0%],United States,North America,35.048395,-90.163033,891.0,1,18.0,EAF
P100000120943,Nucor Steel Norfolk plant,Nucor Corp,Nucor Corp [100.0%],United States,North America,42.078908,-97.360854,1088.0,1,47.0,EAF
P100000121221,Nucor Steel Pacific Northwest steel plant,Nucor Corp,Nucor Corp [100.0%],United States,North America,47.569597,-122.367395,,0,,EAF
P100000120951,Nucor Steel Plymouth plant,Nucor Corp,Nucor Corp [100.0%],United States,North America,41.882789,-112.196743,908.0,1,45.0,EAF
P100000120952,Nucor Steel Seattle plant,Nucor Steel Seattle Inc,Nucor Corp,United States,North America,47.569597,-122.367395,855.0,1,122.0,EAF
P100000120950,Nucor Steel Tuscaloosa plant,Nucor Steel Tuscaloosa Inc,Nucor Corp [100.0%],United States,North America,33.234761,-87.508498,1200.0,1,41.0,EAF
P100000120988,Nucor Steel West Virginia steel plant,Nucor Corp,Nucor Corp [100.0%],United States,North America,38.647729,-82.175875,,0,,EAF
P100000120949,Nucor-Yamato Steel Blytheville plant,Nucor Yamato Steel Co,Nucor Corp [51.0%]; Yamato Kogyo Co Ltd [49.0%],United States,North America,35.941421,-89.713819,3174.0,1,38.0,EAF
P100000120831,OMK Vyksa Casting and Rolling Complex,Vyksunskiy Metallurgicheskiy Zavod AO,Nezavisimaya Registratorskaya Kompaniya R.O.S.T. JSC,Russia,Eurasia,55.382815,42.188954,1400.0,1,268.99,EAF
P100000120975,Optimus Steel Beaumont plant,Optimus Steel LLC,Aceros Turia Inc,United States,North America,30.08201,-94.074694,750.0,1,50.0,EAF
P100000120631,Ori Martin Brescia steel plant,ORI Martin - Acciaieria e Ferriera di Brescia SpA,ORI Martin Holding SRL,Italy,Europe,45.566054,10.2147,650.0,1,93.0,EAF
P100000120930,Orion Pueblo steel plant,Orion Steel Group LLC,Atlas Holdings LLC,United States,North America,38.22577,-104.607895,1100.0,1,145.0,EAF
P100000120060,Orion Regina Steel plant,Orion Steel Group LLC,Atlas Holdings LLC,Canada,North America,50.51499,-104.630589,1300.0,1,65.0,EAF
P100000121188,Orissa Alloy Steel Kharagpur Plant,Orissa Metaliks Pvt Ltd,small shareholder(s) [28.7%]; Cimmco Vinimay Pvt Ltd [16.6%]; Rashmi Iron Industries Pvt Ltd [9.1%]; Newera Commotrade Pvt Ltd [6.6%]; Rashmi Infrastructure Pvt Ltd [6.0%]; Bholebaba Consultants LLP [5.8%]; Rashmi Cement Ltd [5.7%]; Daffodil Plaza Pvt Ltd [5.7%]; Optimist Commosale Pvt Ltd [5.5%]; Rashidhan Sales Pvt Ltd [5.2%]; Rashmi Metaliks Ltd [5.0%]; natural person(s) [0.1%],India,Asia Pacific,22.364258,87.309047,550.0,1,5.0,DRI; IF; BF
P100000121187,Orissa Metaliks Kharagpur steel plant,Orissa Metaliks Pvt Ltd,small shareholder(s) [28.7%]; Cimmco Vinimay Pvt Ltd [16.6%]; Rashmi Iron Industries Pvt Ltd [9.1%]; Newera Commotrade Pvt Ltd [6.6%]; Rashmi Infrastructure Pvt Ltd [6.0%]; Bholebaba Consultants LLP [5.8%]; Rashmi Cement Ltd [5.7%]; Daffodil Plaza Pvt Ltd [5.7%]; Optimist Commosale Pvt Ltd [5.5%]; Rashidhan Sales Pvt Ltd [5.2%]; Rashmi Metaliks Ltd [5.0%]; natural person(s) [0.1%],India,Asia Pacific,22.378355,87.281773,900.0,1,9.0,BF; DRI; IF
P100000120566,Orissa Metaliks Markuta steel plant,Orissa Metaliks Pvt Ltd,small shareholder(s) [28.7%]; Cimmco Vinimay Pvt Ltd [16.6%]; Rashmi Iron Industries Pvt Ltd [9.1%]; Newera Commotrade Pvt Ltd [6.6%]; Rashmi Infrastructure Pvt Ltd [6.0%]; Bholebaba Consultants LLP [5.8%]; Rashmi Cement Ltd [5.7%]; Daffodil Plaza Pvt Ltd [5.7%]; Optimist Commosale Pvt Ltd [5.5%]; Rashidhan Sales Pvt Ltd [5.2%]; Rashmi Metaliks Ltd [5.0%]; natural person(s) [0.1%],India,Asia Pacific,21.856747,83.966244,600.0,1,18.0,BF; DRI; IF; BOF
P100000120563,Orissa Sponge Iron and Steel plant,Orissa Sponge Iron and Steel Ltd,Orissa Sponge Iron and Steel Ltd [100.0%],India,Asia Pacific,21.801994,85.56751,101.0,1,31.0,DRI; IF
P100000121189,Orissa Steel and Power Jhargram steel plant,Orissa Steel & Power Pvt Ltd,Rashmi Cement Ltd [100.0%],India,Asia Pacific,22.3591,87.017184,,0,,DRI; EAF; IF
P100000120677,Osaka Steel Sakai Works,Osaka Steel Co Ltd,Osaka Steel Co Ltd [100.0%],Japan,Asia Pacific,34.59822,135.45439,4650.0,1,76.0,EAF
P100000120799,Otelu Rosu steel plant,UMB Steel SRL,UMB Steel SRL [100.0%],Romania,Europe,45.512949,22.339896,,0,230.0,EAF
P100000120849,Outokumpu Avesta steel plant,Outokumpu Stainless AB,Solidium Oy [15.5%]; small shareholder(s),Sweden,Europe,60.148821,16.172808,500.0,1,96.0,EAF
P100000120954,Outokumpu Stainless USA steel plant,Outokumpu Stainless USA LLC,Solidium Oy [15.5%]; small shareholder(s),United States,North America,31.148179,-87.98866,1000.0,1,19.0,EAF
P100000120469,Outokumpu Tornio steel plant,Outokumpu Stainless AB,Solidium Oy [15.5%]; small shareholder(s),Finland,Europe,65.767115,24.176472,1200.0,1,50.0,EAF
P100000120848,Ovako Hofors steel plant,Ovako AB,Asahi Mutual Life Insurance Co; Meiji Yasuda Life Insurance Co; Mitsubishi UFJ Financial Group Inc; Mizuho Financial Group Inc; Nippon Life Insurance Co; Nippon Steel Corp; Norinchukin Bank; Resona Bank Ltd; small shareholder(s); Sumitomo Mitsui Trust Holdings Inc; The Dai-ichi Life Insurance Co Ltd,Sweden,Europe,60.548682,16.302815,500.0,1,110.0,EAF
P100000120470,Ovako Imatra steel plant,Ovako AB,Asahi Mutual Life Insurance Co; Meiji Yasuda Life Insurance Co; Mitsubishi UFJ Financial Group Inc; Mizuho Financial Group Inc; Nippon Life Insurance Co; Nippon Steel Corp; Norinchukin Bank; Resona Bank Ltd; small shareholder(s); Sumitomo Mitsui Trust Holdings Inc; The Dai-ichi Life Insurance Co Ltd,Finland,Europe,61.149466,28.798774,575.0,1,91.0,EAF
P100000120883,Ozkan Iron and Steel Aliaga plant,Ozkan Demir Celik Sanayi AŞ,Ozkan Demir Celik Sanayi AŞ [100.0%],Türkiye,Europe,38.737005,26.950824,1200.0,1,16.0,EAF
P100000121198,Ozmert Algeria steel plant,Ozmert Algeria SARL,Ozmert Algeria SARL [100.0%],Algeria,Africa,35.47858,-0.62139,390.0,1,3.0,DRI; EAF
P100000120781,Pakistan Steel Mills Karachi,Pakistan Steel Mills Corp Pvt Ltd,Pakistan Steel Mills Corp Pvt Ltd [100.0%],Pakistan,Asia Pacific,24.809977,67.35244,,0,43.41,BF; BOF
P100000121080,Pangang Group Jiangyou Changcheng Special Steel Co Ltd,Pan Gang Group Sichuan Changcheng Special Steel Co Ltd,Ansteel Group Co Ltd [100.0%],China,Asia Pacific,31.763517,104.761441,669.0,1,36.76,EAF
P100000120277,Pangang Group Panzhihua Steel Vanadium Co Ltd,Panzhihua Steel Group Panzhihua Steel Vanadium Co Ltd,Ansteel Group Co Ltd [100.0%],China,Asia Pacific,26.565265,101.673737,5900.0,1,61.0,BF; BOF
P100000120278,Pangang Group Xichang Steel and Vanadium Co Ltd,Pangang Group Xichang Steel and Vanadium Co Ltd,Ansteel Group Co Ltd [100.0%],China,Asia Pacific,27.74799,102.20517,3900.0,1,14.66,BF; BOF
P100000120774,Panhua Group Mindanao steel plant,Panhua Group Co Ltd,Panhua Group Co Ltd [100.0%],Philippines,Asia Pacific,8.526666,124.755711,,0,,BOF; Iron other/unspecified
P100000120775,Panhua Group Sarangani steel plant,Panhua Group Co Ltd,Panhua Group Co Ltd [100.0%],Philippines,Asia Pacific,5.86655,125.078751,2000.0,1,0.0,BF; BOF
P100000120387,Panshi Jianlong Iron and Steel Co Ltd,Jilinheng Precision Casting Technology Co Ltd,Beijing Jianlong Investment Co Ltd [90.2%]; unknown [9.8%],China,Asia Pacific,43.196537,126.00063,1100.0,1,15.96,BF; BOF
P100000120586,Pasargad Steel Complex Fars,Pasargad Steel Complex Co,Pasargad Steel Complex Co [100.0%],Iran,Middle East,29.191019,52.845405,1500.0,1,13.0,DRI; EAF
P100000120017,Pavgord Zenica steel plant,Pavgord doo,Pavgord doo [100.0%],Bosnia and Herzegovina,Europe,44.224446,17.899815,1940.0,1,134.0,BF; BOF; EAF
P100000120745,Perfect Channel Gurun steel plant,Perfect Channel Sdn Bhd,Konsortia Etiqa Sdn Bhd [99.9%],Malaysia,Asia Pacific,5.778871,100.49907,,0,,EAF; IF
P100001064435,Persian Gulf Negin Steel Khaf plant,Persian Gulf Negin Steel,Persian Gulf Negin Steel [100.0%],Iran,Middle East,34.475932,60.292146,,0,,DRI
P100000120610,Persian Gulf Saba Steel,Persian Gulf Saba Steel,Civil Pension Fund Investment Co,Iran,Middle East,27.189076,56.105633,0.0,1,9.0,DRI; EAF
P100000120804,Pervouralsk Pipe Plant,Chelyabinskiy Truboprokatnyi Zavod JSC,Trubnaya Metallurgicheskaya Kompaniya PJSC [100.0%],Russia,Eurasia,56.90205,59.992198,950.0,1,92.0,EAF
P100000120741,Perwaja Kemaman Steel plant,Perwaja Steel Sdn Bhd,Perwaja Holdings Bhd [100.0%],Malaysia,Asia Pacific,4.264364,103.461728,,0,42.0,DRI; EAF
P100001061348,PGS Geraldton Green Iron Plant,Progressive Green Solutions JV,Progressive Green Solutions JV [100.0%],Australia,Asia Pacific,-28.70725,114.900163,,0,,DRI
P100000120212,Pingxiang Pinggang Anyuan Iron and Steel Co Ltd,Anyuan Iron & Steel Co Ltd,Beijing Fangda International Industrial Investment Group Co Ltd [60.9%]; unknown [21.5%]; Jiangxi Pxsteel Industrial Co Ltd [10.3%]; Gongqingcheng Huaershun Investment Center LP [7.3%],China,Asia Pacific,27.64555,113.902126,2650.0,1,72.0,BF; BOF
P100000120627,Pittini Acciaierie di Verona steel plant,Acciaierie di Verona SpA,Pittini Group SpA,Italy,Europe,45.42882,11.000861,1250.0,1,124.0,EAF
P100000120628,Pittini Ferriere Nord Osoppo steel plant,Ferriere Nord SpA,Fin.Fer. SpA,Italy,Europe,46.232199,13.079104,2200.0,1,51.0,EAF
