GEM plant ID,Plant name (English),Owner,Parent (English),Country/area,Region,iso3,Latitude,Longitude,Plant age (years),capacity_ttpa,n_operating_units,Main production equipment,litpop_value_usd,litpop_sum_25km_usd,litpop_ncells_25km,litpop_cell_lat,litpop_cell_lon,match_distance_km
P100000120354,Wulanhot Steel Co Ltd,Wulanhot Iron & Steel Co Ltd,Jingye Group Co Ltd [100.0%],China,Asia Pacific,CHN,46.055685,122.063282,26.64,1350.0,1,BF; BOF,3362380016.537606,6821890942.147777,33,46.04166667,122.04166667,2.283090422016027
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,Wuxi Xinsanzhou Special Steel Co Ltd,Wuxi Xinsanzhou Special Steel Co Ltd [100.0%],China,Asia Pacific,CHN,31.681005,120.251785,39.84,,0,BF; BOF,11935089663.247892,449267726416.3338,27,31.70833333,120.29166667,4.844756693067203
P100000120161,Wuyang Iron and Steel Co Ltd,Wuyang Iron and Steel Co Ltd,HBIS Group Co Ltd [53.1%]; China Baowu Steel Group Co Ltd [27.7%]; China Huarong Asset Management Co Ltd [8.3%]; HBIS Co Ltd [8.1%]; unknown [2.8%],China,Asia Pacific,CHN,33.287536,113.474328,56.0,5040.0,1,BF; BOF; EAF,642394331.888709,5845812635.478317,28,33.29166667,113.45833333,1.5560194863062915
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,Wuzhou Yongda Steel Works Co Ltd,Wuzhou Yongda Steel Works Co Ltd [100.0%],China,Asia Pacific,CHN,23.524465,111.2402,17.0,1851.0,1,EAF,607979569.3111423,17168553692.681128,26,23.54166667,111.20833333,3.7699730031851946
P100000120366,Wuzhou Yongda Special Steel Co Ltd,Wuzhou Yongda Special Steel Co Ltd,Wuzhou Yongda Steel Works Co Ltd [100.0%],China,Asia Pacific,CHN,23.520307,111.229981,15.0,1000.0,1,EAF,607979569.3111423,17160960324.747433,24,23.54166667,111.20833333,3.242171762815677
P100000120263,Xiangfen County Xingyuan Steel Group Co Ltd,Xiangfen County Xingyuan Steel Group Co Ltd,Xiangfen County Xingyuan Steel Group Co Ltd [100.0%],China,Asia Pacific,CHN,35.880324,111.387956,20.2,,0,BF; BOF,643103075.7903618,19056212538.259308,28,35.875,111.375,1.3088471126639682
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,Xiangfen County XinJinShan Special Steel Co Ltd,Fujian Huaya Group Co Ltd [64.1%]; natural person(s) [32.8%]; unknown [3.2%],China,Asia Pacific,CHN,35.934831,111.49707,23.06,,0,BF; BOF,517374334.2584018,35543973253.642296,28,35.95833333,111.45833333,4.357654098896396
P100000120551,Xindia Steels Koppal plant,Xindia Steels Ltd,China Minmetals Corp [14.3%]; Kelachandra Group [14.3%]; Manasara Group [14.3%]; Shanxi HONGDA Iron and Steel Group Co Ltd [14.3%]; The Joinus Venture Capital Co Ltd [14.3%]; Xinxing Cathay International Group Co Ltd [14.3%]; McWane Inc,India,Asia Pacific,IND,15.293421,76.234947,,,0,BF; BOF; DRI,185356174.34875867,2889703798.4029384,24,15.29166667,76.20833333,2.8611828997955344
P100000120116,Xingtai Iron and Steel Co Ltd,Xingtai Iron and Steel Co Ltd,Hebei Jianen Trading Co Ltd [48.1%]; Xing Steel Fine Wire Holdings Co Ltd [26.0%]; Xingtai Jinglin Trading Co Ltd [25.9%],China,Asia Pacific,CHN,37.041601,114.452352,68.0,3060.0,1,BF; BOF,22537446243.2497,74501064540.9767,31,37.04166667,114.45833333,0.530927287811463
P100000121135,Xingtai Iron and Steel Co Ltd Weixian,Xingtai Iron and Steel Co Ltd,Hebei Jianen Trading Co Ltd [48.1%]; Xing Steel Fine Wire Holdings Co Ltd [26.0%]; Xingtai Jinglin Trading Co Ltd [25.9%],China,Asia Pacific,CHN,37.032089,115.366112,,,0,EAF; Iron other/unspecified,39957715.31269484,6472006656.450387,29,37.04166667,115.375,1.3253611592335552
P100000120233,Xining Special Steel Co Ltd,Xining Special Steel Co Ltd,Xining Special Steel Co Ltd [100.0%],China,Asia Pacific,CHN,36.66856,101.671414,28.37,2040.0,1,BF; BOF; EAF,3718700727.8378444,78026869502.55952,28,36.70833333,101.70833333,5.51330439491025
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,Xinji AOSEN Steel Group Co Ltd,Xinji AOSEN Steel Group Co Ltd [100.0%],China,Asia Pacific,CHN,37.752351,115.184798,24.0,3600.0,1,BF; BOF,215529762.4241828,13574145863.527412,31,37.79166667,115.20833333,4.836431191404886
P100000120295,Xinjiang Daan Special Steel Co Ltd,Xinjiang Da'an Special Steel Co Ltd,Xinjiang Da'an Special Steel Co Ltd [100.0%],China,Asia Pacific,CHN,42.700465,93.542466,14.86,1000.0,1,BF; BOF,21656190.748155303,9838831673.420708,31,42.70833333,93.54166667,0.8773542191909773
P100001023534,Xinjiang Ka Steel Group Co,Xinjiang Ka Steel Group Co,Xinjiang Ka Steel Group Co [100.0%],China,Asia Pacific,CHN,39.142997,76.161589,4.25,1000.0,1,BF; BOF,4239302.117930701,1938076204.0944707,29,39.125,76.125,3.7368442734681095
P100000120290,Xinjiang Kingtec Steel Co Ltd,Xinjiang KingTec Steel Co Ltd,Shanghai Xuantong Technology Development Co Ltd [66.0%]; Shanghai Juhang Industrial Co Ltd [32.8%]; unknown [1.2%],China,Asia Pacific,CHN,42.674192,86.280156,22.28,1334.0,1,BF; BOF,93932.5409826021,6606673.245409169,31,42.70833333,86.29166667,3.911177382271993
P100000120292,Xinjiang Kunyu Iron and Steel Co Ltd,Xinjiang Kunyu Lron & Steel Co Ltd,Shiheng Special Steel Holding Group Co Ltd [54.7%]; Hong Kong Wing Tai Holdings [22.0%]; unknown [15.9%]; Trade Union Committee of Shiheng Special Steel Group [7.4%],China,Asia Pacific,CHN,44.404189,84.966753,14.72,,0,BF; BOF,499486217.0650745,11889550874.642717,31,44.375,84.95833333,3.313908761028726
P100000120410,Xinjiang Minxin Iron and Steel Group Minhang Special Steel Co Ltd,Xinjiang Minxin Iron and Steel (Group) Minhang Special Steel Co Ltd,Xinjiang MINXIN Steei (GROUP) Co Ltd [100.0%],China,Asia Pacific,CHN,44.080866,88.417209,14.79,1110.0,1,EAF,1337515.1727294303,59593299.33300615,34,44.04166667,88.45833333,5.458643849930466
P100000120291,Xinjiang Tianshan Iron and Steel Bazhou Co Ltd,Xinxing Ductile Iron Pipes Xinjiang Co Ltd,China Baowu Steel Group Co Ltd [79.3%]; Xinjiang Investment Development (Group) Co Ltd [5.2%]; Industrial and Commercial Bank of China Ltd [5.0%]; Bank of China Ltd [3.8%]; Agricultural Bank of China Ltd [3.6%]; unknown [3.0%],China,Asia Pacific,CHN,42.333321,86.302481,15.46,2000.0,1,BF; BOF; EAF,31013010.919899933,271826943.1926223,32,42.29166667,86.29166667,4.7163438128149835
P100000120294,Xinjiang Xinan Special Steel Co Ltd,Xinjiang Xin'an Special Steel Co Ltd,Xinjiang Xin'an Special Steel Co Ltd [100.0%],China,Asia Pacific,CHN,44.290299,86.595826,14.3,400.0,1,EAF,2447855.543441533,739642083.1246699,32,44.29166667,86.625,2.3270421941373365
P100000120293,Xinjiang Yili Iron and Steel Co Ltd,Xinjiang Yili Iron and Steel Co Ltd,Xinjiang Yili Iron and Steel Co Ltd [100.0%],China,Asia Pacific,CHN,43.526808,83.294323,68.0,1000.0,1,BF; BOF,36347068.67769812,168536163.50178665,31,43.54166667,83.29166667,1.6660294396303716
P100000120214,Xinyu Iron and Steel Group Co Ltd,Xinyu Iron & Steel Corp Ltd,Xinyu Iron & Steel Corp Ltd [100.0%],China,Asia Pacific,CHN,27.786859,114.921595,68.0,11001.0,2,BF; BOF; EAF,7022275672.93845,15455467882.228136,26,27.79166667,114.95833333,3.653302749392422
P100000120242,Xiwang Metal Science Technology Co Ltd,Xiwang METAL Science Technology Co Ltd,Xiwang Special Steel Co Ltd [99.6%]; unknown [0.4%],China,Asia Pacific,CHN,36.928208,117.694654,14.01,,0,BF; BOF; EAF,1079457394.0062003,43933464738.779526,29,36.95833333,117.70833333,3.5635633960972743
P100000120104,Xuanhua Iron and Steel Group Co Ltd,Xuanhua Iron and Steel Group Co Ltd,Xuanhua Iron and Steel Group Co Ltd [100.0%],China,Asia Pacific,CHN,40.589591,115.090889,102.0,,0,BF; BOF,1534319950.0774214,22606855032.389935,31,40.625,115.125,4.8779484263327
P100000120200,Xuzhou Baofeng Special Steel Co Ltd,Xuzhou Baofeng Special Steel Co Ltd,natural person(s) [89.6%]; Xuzhou Haijin Trading Co Ltd [10.0%]; unknown [0.5%],China,Asia Pacific,CHN,34.364872,117.322633,11.94,,0,BF; BOF,1369908468.9113462,121674889947.54335,26,34.375,117.29166667,3.0571277773324126
P100000120381,Xuzhou Jinhong Iron and Steel Group Co Ltd,Xuzhou Jinhong Iron and Steel Group Co Ltd,Xuzhou Jinhong Iron and Steel Group Co Ltd [100.0%],China,Asia Pacific,CHN,34.500122,116.908897,25.58,1000.0,1,EAF,62626478.12289046,10422400731.94734,28,34.54166667,116.875,5.566371910394502
P100000120208,Xuzhou Taifa Special Steel Group Co Ltd,Xuzhou TaiFa Special Steel Technology Co Ltd,Xuzhou TaiFa Special Steel Technology Co Ltd [100.0%],China,Asia Pacific,CHN,34.448514,117.271876,16.0,,0,BF; BOF,279149401.67212856,94087654447.62613,28,34.45833333,117.29166667,2.1177709494042802
P100000120673,Yamato Steel Himeji Plant,Yamato Steel Co Ltd,Yamato Kogyo Co Ltd [100.0%],Japan,Asia Pacific,JPN,34.783319,134.604616,65.0,700.0,1,EAF,11107163158.787853,115067025618.52832,17,34.79166667,134.625,2.0800895709983727
P100000120310,Yancheng Lianxin Iron and Steel Co Ltd,Yancheng Lianxin Steel Co Ltd,Huachuang Jiangsu Investment Co Ltd [80.4%]; natural person(s) [19.6%],China,Asia Pacific,CHN,33.211332,120.774892,68.0,3200.0,2,BF; BOF; EAF,47191425.791021824,1209931655.8535104,13,33.20833333,120.70833333,6.201165193688147
P100000120088,Yangchun New Steel Co Ltd,Yangchun New Iron & Steel Co Ltd,Hunan Valin Steel Co Ltd [51.0%]; Hunan Valin Iron & Steel Group Co Ltd [24.7%]; unknown [14.1%]; Hunan Development Investment Group Co Ltd [3.6%]; Hunan Caixin Financial Holding Group Co Ltd [3.5%]; Hunan Xingxiang Investment Holding Group Co Ltd [3.1%],China,Asia Pacific,CHN,22.084904,111.642187,19.0,2400.0,1,BF; BOF,126961940.125218,3221363170.291931,26,22.125,111.625,4.7972050811578555
P100000121048,Yangzhou Hengrun Ocean Heavy Industry Co Ltd,Yangzhou Hengrun Ocean Heavy Industry Co Ltd,Yangzhou Hengrun Ocean Heavy Industry Co Ltd [100.0%],China,Asia Pacific,CHN,32.249602,119.620438,13.36,3300.0,1,BF; BOF,1835372768.9161925,161364871737.22955,26,32.20833333,119.625,4.608892959498033
P100000120203,Yangzhou Qinyou Special Metal Materials Co Ltd,Yangzhou Qinyou Special Metal Materials Co Ltd,Yangzhou Qinyou Special Metal Materials Co Ltd [100.0%],China,Asia Pacific,CHN,32.838703,119.425236,24.7,2400.0,1,BF; BOF,361408387.5824465,12183217479.764217,28,32.875,119.45833333,5.084014459173553
P100000120253,Yantai Walsin Stainless Steel Co Ltd,Yantai Walsin Stainless Steel Co Ltd,Huaxin Special Steel Holdings Co Ltd [75.0%]; Walsin Lihwa Holdings Ltd [4.6%]; Concord Industries Ltd,China,Asia Pacific,CHN,37.548627,121.277488,18.92,1400.0,1,EAF,18963550948.945488,84855701294.55832,18,37.54166667,121.29166667,1.4702424205361957
P100000121032,Yazdani Steel and Power Kalinganagar steel plant,Yazdani Steel and Power Ltd,Serajuddin & Co,India,Asia Pacific,IND,20.928285,86.036604,23.0,110.0,1,DRI; IF; Steel other/unspecified,864289310.3874147,7776768014.566373,24,20.95833333,86.04166667,3.3823379994567673
P100000121075,Yichang Fulong Iron and Steel Co Ltd,Yichang Fulong Iron & Steel Co Ltd,Hubei Rongfu Real Estate Group Co Ltd [50.0%]; natural person(s) [50.0%],China,Asia Pacific,CHN,30.586332,111.398846,,,0,EAF,3382709142.716387,40350607236.31745,26,30.625,111.375,4.867819093337008
P100000120230,Yingkou Iron and Steel Co Ltd,Yingkou Iron & Steel Co Ltd,Liaoning Jiachen Holding Group Co Ltd [84.6%]; The China Orient Asset Management Co Ltd [14.3%]; unknown [1.2%],China,Asia Pacific,CHN,40.664651,122.415057,15.23,2800.0,1,BF; BOF,758099574.9849542,50632408986.63063,28,40.625,122.375,5.555282515827755
P100000120301,Yunnan Desheng Iron and Steel Co Ltd,Yunnan Desheng Steel Co Ltd,Haojun Development Group Co Ltd [49.0%]; natural person(s) [29.5%]; Yunnan Desheng Logistics Co Ltd [21.5%],China,Asia Pacific,CHN,25.142516,102.077727,25.47,1350.0,2,BF; BOF; EAF,179784996.6136446,661664933.6198207,26,25.125,102.04166667,4.119590170208461
P100000120353,Yunnan Jingye Steel Co Ltd,Yunnan Jingye Steel Co,Jingye Group Co Ltd [100.0%],China,Asia Pacific,CHN,25.023852,102.312086,2.5,,0,BF; BOF,59127258.8221577,9862079770.101097,24,25.04166667,102.29166667,2.8559155093578568
P100001063458,Yunnan Muguang Industry and Trade Co Ltd,Yunnan Muguang Industry and Trade Co Ltd,Yunnan Muguang Industry and Trade Co Ltd [100.0%],China,Asia Pacific,CHN,24.077079,102.771634,12.3,850.0,1,BF; BOF,106654789.90736285,4794889713.000853,27,24.04166667,102.79166667,4.431987321798264
P100001063508,Yunnan Qujing Iron & Steel Group Yue Steel Iron & Steel Co Ltd,Yunnan Qujing Iron & Steel Group Yue Steel Iron & Steel Co Ltd,Yunnan Qujing Iron & Steel Group Yue Steel Iron & Steel Co Ltd [100.0%],China,Asia Pacific,CHN,25.304544,103.889418,56.0,,0,BF; BOF,135064897.5047968,11173900847.72073,25,25.29166667,103.875,2.0374622155197417
P100000120302,Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],China,Asia Pacific,CHN,25.45543,103.547242,12.5,2600.0,1,BF; BOF,240153183.6302977,11180249599.132427,24,25.45833333,103.54166667,0.6461825310058172
P100000120303,Yunnan Qujing Iron and Steel Group Fenghuang Steel Co Ltd,Yunnan Qujing Iron and Steel Group Co Ltd,Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],China,Asia Pacific,CHN,26.275342,104.168311,12.55,1400.0,1,EAF,54580293.24053438,4352750659.950534,26,26.29166667,104.20833333,4.383678832628057
P100000120407,Yunnan Qujing Iron and Steel Group Yanggang Iron and Steel Co Ltd,Yunnan Qujing Iron and Steel Group Yanggang Iron and Steel Co Ltd,Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],China,Asia Pacific,CHN,25.308777,103.876391,4.89,,0,BF; BOF,135064897.5047968,11143526487.144861,23,25.29166667,103.875,1.907716446921858
P100001061536,Yunnan Qujing Shuangyou Iron and Steel Co Ltd,Yunnan Qujing Shuangyou Iron and Steel Co Ltd,Yunnan Qujing Shuangyou Iron and Steel Co Ltd [100.0%],China,Asia Pacific,CHN,25.54218,103.781041,14.0,0.0,1,BF; BOF,7472321818.171346,22671464730.300274,24,25.54166667,103.79166667,1.0675791263096006
P100000120352,Yunnan Tiangao Nickel Alloy Co Ltd,YunNan Province Tiangao Nickel Alloy Co Ltd,Sichuan Jinguang Industry (Group) Co Ltd [63.9%]; unknown [29.8%]; Sichuan Shiting Ecology Agriculture Technology Co Ltd [6.2%],China,Asia Pacific,CHN,24.80128,104.063455,16.16,500.0,1,EAF; BF; BOF,229330969.90024498,1500009317.3442175,25,24.79166667,104.04166667,2.445395556491698
P100000120300,Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd,Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd,Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd [100.0%],China,Asia Pacific,CHN,24.465884,102.543682,12.09,7042.0,1,BF; BOF,932314590.9645125,19905614083.66219,23,24.45833333,102.54166667,0.8640203395375704
P100000120321,Yunnan Yuxi Xianfu Iron and Steel Group Co Ltd,Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd,Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd [100.0%],China,Asia Pacific,CHN,24.012309,102.186364,24.53,2980.0,1,BF; BOF; EAF,20949106.01836089,477546589.2204616,26,24.04166667,102.20833333,3.9540881664399845
P100001061571,Yuxi Huixi Metal Casting Products Co Ltd,Yuxi Huixi Metal Casting Products Co Ltd,Yuxi Huixi Metal Casting Products Co Ltd [100.0%],China,Asia Pacific,CHN,24.360481,102.481118,19.71,850.0,1,BF; BOF,1153461107.3559847,19337954883.57608,25,24.375,102.45833333,2.8164820080673367
P100001063460,Yuxi Iron and Steel Group Zhenfei Iron and Steel Co Ltd,Yuxi Iron and Steel Group Zhenfei Iron and Steel Co Ltd,Yuxi Iron and Steel Group Zhenfei Iron and Steel Co Ltd [100.0%],China,Asia Pacific,CHN,24.074756,102.765983,6.46,,0,EAF,106654789.90736285,4794889713.000853,27,24.04166667,102.79166667,4.509816646688202
P100000120193,Zenith Steel Group Co Ltd,Zenith Steel Group Co Ltd,Zenith Steel Group Co Ltd [100.0%],China,Asia Pacific,CHN,31.707656,120.079591,24.39,3700.0,1,BF; BOF; EAF,18149919723.49238,439851361202.70654,26,31.70833333,120.04166667,3.5883507675155135
P100000120332,Zenith Steel Group Nantong Co Ltd,Zenith Steel Group (Nantong) Co Ltd,Zenith Steel Group Co Ltd [100.0%],China,Asia Pacific,CHN,32.133954,121.513173,4.0,5850.0,1,BF; BOF; EAF,1230988127.1191046,5264441163.741128,14,32.04166667,121.54166667,10.607177726171766
P100000121084,Zhejiang Tsingshan Iron and Steel Co Ltd,Zhejiang TSINGSHAN IRON&STEEL Co Ltd,unknown [32.4%]; TSINGSHAN Holding Group Co Ltd [30.0%]; Shanghai Decent Investment (Group) Co Ltd [23.0%]; Zhejiang Qingshan Business Management Co Ltd [8.6%]; natural person(s) [6.0%],China,Asia Pacific,CHN,28.136096,120.380401,21.8,500.0,1,EAF,1195110580.909999,23408680120.06053,24,28.125,120.375,1.3426891439337785
P100000120408,Zhejiang Wantai Special Steel Co Ltd,Zhejiang Wantai Special Steel Co Ltd,Zhejiang Wantai Special Steel Co Ltd [100.0%],China,Asia Pacific,CHN,30.944342,120.971803,22.54,1200.0,1,EAF,3208888731.268896,182225850715.98544,26,30.95833333,120.95833333,2.017502582830679
P100000120404,Zhejiang Yuxin Industrial Co Ltd,Zhejiang Yuxin Industrial Co Ltd,Zhejiang Yuxin Industrial Co Ltd [100.0%],China,Asia Pacific,CHN,28.787202,120.248592,25.24,1100.0,1,EAF,511578477.6555888,16931017984.408175,26,28.79166667,120.20833333,3.9545280762663193
P100000121068,Zhengzhou Yongtong Special Steel Co Ltd,Zhengzhou YONGTONG SPECIAL Steel Co Ltd,Wing Fung International Ltd [100.0%],China,Asia Pacific,CHN,34.64443,112.937985,29.0,,0,EAF,349309237.1561481,28438371237.697952,28,34.625,112.95833333,2.8519628578553466
P100000121082,Zhenshi Group Eastern Special Steel Co Ltd,Zhenshi Group EASTERN SPECIAL Steel Co Ltd,Zhenshi Holding Group Co Ltd [70.3%]; Tongxiang Wushi Trading Co Ltd [23.9%]; unknown [4.5%]; Huakai Investment Co Ltd [1.3%],China,Asia Pacific,CHN,30.720411,120.898518,54.0,700.0,1,EAF,2908351559.15047,143511638411.2139,25,30.70833333,120.875,2.6188218941729096
P100000120129,Zhongpu Handan Iron and Steel Co Ltd,Zhongpu (Handan) Iron and Steel Co Ltd,Longxiang Group (Hong Kong) [66.8%]; Hebei Puyang Industrial Group Co Ltd [33.2%],China,Asia Pacific,CHN,36.721376,113.910271,23.0,2250.0,1,BF; BOF; EAF,296202759.7826058,9064068513.111492,27,36.70833333,113.875,3.462308761251003
P100000120209,Zhongxin Iron and Steel Group Co Ltd,Zhongxin Iron and Steel Group Co Ltd,Zhongxin Iron and Steel Group Co Ltd [100.0%],China,Asia Pacific,CHN,34.368618,118.31556,22.34,5400.0,1,BF; BOF,2852869883.3872247,11632354500.728123,27,34.375,118.29166667,2.30488253731779
P100000120346,Zhongye Dongfang Jiangsu Heavy Industry Co Ltd,BERIS Jiangsu Heavy Industry Co Ltd,Jiangsu Feida Co Ltd [65.0%]; Metallurgical Corporation of China Ltd [18.0%]; natural person(s) [15.0%]; unknown [2.0%],China,Asia Pacific,CHN,32.104319,119.792126,16.33,2000.0,1,EAF,178113102.28059617,67465694863.543724,22,32.125,119.79166667,2.300032316779483
P100000120086,Zhuhai Yueyufeng Iron and Steel Co Ltd,Zhuhai Yueyufeng IRON&STEEL Co Ltd,Golden Bell Enterprises Ltd [41.5%]; Xuan Gang International Trading (HK) Co Ltd [41.5%]; Yinglong Industrial Co Ltd [16.9%],China,Asia Pacific,CHN,21.96092,113.198718,24.0,3051.0,1,BF; BOF,2524762539.6796427,4503349087.958043,5,22.125,113.20833333,18.27178405273744
P100000121079,Zibo Qilin Fushan Iron and Steel Co Ltd,Zibo Qilin Fushan Steel Co Ltd,Jinghua Rigang Holding Group Co Ltd [50.4%]; Shandong Zibo Fushan Enterprise Group Co Ltd [25.0%]; natural person(s) [24.0%]; unknown [0.6%],China,Asia Pacific,CHN,36.887998,118.145416,18.33,,0,BF; BOF,5698841287.0221615,128050471588.71373,28,36.875,118.125,2.320828941348419
P100001063593,Zijin County Dongri Casting Co Ltd,Zijin County Dongri Foundry Co Ltd,Zijin County Dongri Foundry Co Ltd [100.0%],China,Asia Pacific,CHN,23.356612,114.769565,16.0,720.0,1,EAF,12925770.443472354,598060312.5693009,24,23.375,114.79166667,3.044731520234521
P100000120403,Zunyi Changling Special Steel Co Ltd,Zunyi Changling Special Steel Co Ltd,natural person(s) [45.0%]; Guizhou Jinshengan Investment Group Co Ltd [41.9%]; unknown [6.7%]; Jin Jun'an Investment Group Co Ltd [6.4%],China,Asia Pacific,CHN,27.614947,106.949752,22.0,825.0,1,EAF,3047624310.877063,43134590411.06217,24,27.625,106.95833333,1.4015644242664111
